customer_id,signup_date,region,customer_status,customer_segment,lifetime_value
1188,2025-09-07,south,active,enterprise,1941.93
1189,2025-10-20,south,inactive,standard,2885.85
1190,2024-05-23,midwest,churned,premium,2273.39
1191,2022-09-27,south,churned,standard,2926.1
1192,2025-11-01,south,active,premium,3458.23
1193,2024-12-08,south,inactive,standard,3298.35
1194,2025-03-02,south,inactive,standard,2808.83
1195,2022-08-31,south,inactive,standard,3649.04
1196,2023-10-15,west,inactive,premium,2242.87
1197,2025-07-28,midwest,active,standard,578.52
1198,2023-01-14,northeast,churned,enterprise,1370.97
1199,2025-03-07,south,churned,standard,1193.02
1200,2022-02-23,midwest,active,enterprise,3910.14
1201,2022-10-02,west,churned,enterprise,1901.1
1202,2024-03-04,west,inactive,standard,860.74
1203,2023-04-09,northeast,inactive,standard,4630.9
1204,2024-04-25,south,churned,enterprise,4941.8
1205,2023-02-23,northeast,active,premium,4342.29
1206,2024-09-30,midwest,inactive,standard,2166.4
1207,2022-03-27,west,churned,premium,2001.05
1208,2025-03-17,northeast,churned,standard,2285.47
1209,2022-03-28,south,churned,enterprise,2008.28
1210,2022-03-22,west,churned,enterprise,4814.83
1211,2023-01-24,midwest,inactive,premium,4427.77
1212,2023-08-09,west,active,premium,1507.38
1213,2022-04-22,south,inactive,enterprise,2285.91
1214,2024-10-22,northeast,active,enterprise,4692.32
1215,2025-11-26,south,inactive,premium,1651.13
1216,2022-02-21,south,inactive,enterprise,4488.26
1217,2023-02-18,west,active,premium,1654.17
1218,2025-08-21,south,churned,enterprise,661.54
1219,2022-08-22,west,churned,premium,472.27
1220,2025-12-19,west,churned,enterprise,3079.76
1221,2022-11-24,west,churned,premium,267.34
1222,2022-12-16,midwest,churned,enterprise,4320.23
1223,2022-11-29,south,active,enterprise,303.99
1224,2023-09-23,midwest,churned,premium,1479.46
1225,2023-01-06,northeast,active,standard,67.49
1226,2023-06-03,northeast,inactive,premium,4284.28
1227,2025-01-18,northeast,churned,premium,1227.5
1228,2025-04-20,west,inactive,premium,2237.28
1229,2025-05-16,northeast,active,enterprise,1426.66
1230,2025-07-11,south,active,standard,783.87
1231,2025-08-30,midwest,active,standard,4276.45
1232,2025-09-28,midwest,inactive,standard,292.71
1233,2024-05-03,south,active,enterprise,1457.68
1234,2025-09-15,south,inactive,enterprise,2915.88
1235,2022-03-15,northeast,inactive,premium,1874.42
1236,2024-02-16,northeast,inactive,enterprise,371.38
1237,2024-08-22,south,active,enterprise,4304.07
1238,2023-11-06,west,churned,standard,3494.36
1239,2025-06-07,northeast,active,enterprise,3662.16
1240,2025-07-12,northeast,inactive,enterprise,3458.84
1241,2025-12-18,midwest,inactive,enterprise,4246.6
1242,2023-06-16,midwest,active,enterprise,2835.04
1243,2024-11-30,west,inactive,standard,4424.14
1244,2023-04-22,midwest,active,standard,635.13
1245,2024-08-10,northeast,churned,standard,4007.84
1246,2024-04-29,west,active,premium,1780.77
1247,2025-07-29,south,active,enterprise,1045.88
1248,2023-07-31,midwest,active,premium,1536.41
1249,2025-01-31,midwest,active,standard,3444.89
1250,2023-12-01,west,churned,enterprise,3099.17
1251,2022-03-01,south,active,premium,4177.44
1252,2025-10-09,west,inactive,standard,3245.98
1253,2024-09-13,south,churned,premium,4465.69
1254,2025-01-04,midwest,inactive,premium,4642.56
1255,2022-04-25,midwest,churned,enterprise,3407.08
1256,2025-02-11,northeast,active,enterprise,3443.19
1257,2023-12-26,northeast,active,premium,4211.66
1258,2023-11-26,west,churned,enterprise,4219.91
1259,2025-03-15,west,active,enterprise,628.38
1260,2023-09-24,midwest,churned,standard,1393.91
1261,2022-06-27,west,active,premium,2286.94
1262,2023-09-12,south,churned,premium,916.31
1263,2024-02-06,northeast,active,standard,2246.68
1264,2022-02-21,west,churned,standard,991.55
1265,2024-09-17,midwest,inactive,standard,3858.93
1266,2022-07-21,south,active,enterprise,230.94
1267,2024-03-04,northeast,active,premium,4665.07
1268,2025-11-08,northeast,inactive,premium,4451.47
1269,2022-07-31,midwest,active,enterprise,3804.54
1270,2025-08-01,south,inactive,standard,1003.1
1271,2023-07-21,midwest,inactive,enterprise,632.37
1272,2022-11-02,south,inactive,standard,125.52
1273,2025-06-29,northeast,active,enterprise,1784.07
1274,2023-10-15,midwest,active,enterprise,4029.81
1275,2025-03-21,south,active,standard,1591.32
1276,2023-11-25,west,active,standard,193.51
1277,2025-10-15,northeast,active,premium,316.31
1278,2024-05-23,west,active,enterprise,3000.8
1279,2025-04-28,west,churned,premium,1596.58
1280,2023-02-10,northeast,inactive,enterprise,702.39
1281,2025-12-01,west,active,premium,1586.44
1282,2025-08-12,west,inactive,standard,4739.87
1283,2022-10-22,midwest,inactive,premium,957.6
1284,2025-09-24,midwest,inactive,premium,2463.16
1285,2022-05-14,west,active,premium,2419.33
1286,2022-12-16,midwest,inactive,enterprise,2894.66
1287,2024-11-06,northeast,inactive,enterprise,3993.95
1288,2023-10-30,northeast,inactive,enterprise,2331.83
1289,2025-04-24,west,active,enterprise,1256.27
1290,2022-11-22,west,inactive,standard,1736.54
1291,2025-11-22,west,inactive,enterprise,3947.27
1292,2025-01-20,south,active,enterprise,3364.55
1293,2025-12-28,west,active,enterprise,3000.57
1294,2023-10-29,northeast,inactive,standard,1574.78
1295,2024-04-11,northeast,churned,standard,3443.27
1296,2025-05-06,west,inactive,premium,3242.7
1297,2022-05-06,northeast,active,standard,4441.94
1298,2025-07-26,northeast,active,enterprise,788.62
1299,2024-12-24,midwest,inactive,enterprise,2910.76
1300,2023-02-05,south,churned,premium,1533.69
1301,2025-10-23,midwest,inactive,enterprise,4913.77
1302,2023-12-07,northeast,churned,standard,3076.88
1303,2024-11-11,west,active,premium,358.93
1304,2025-01-29,northeast,active,enterprise,2822.15
1305,2024-01-06,northeast,inactive,standard,1214.44
1306,2025-12-09,west,churned,premium,3573.28
1307,2024-04-11,west,inactive,enterprise,1095.52
1308,2022-12-22,west,active,standard,2799.34
1309,2024-01-08,west,active,premium,4987.41
1310,2025-10-04,south,active,standard,405.14
1311,2022-02-02,south,churned,premium,3306.74
1312,2022-10-06,northeast,active,enterprise,4039.41
1313,2024-07-22,west,churned,standard,2299.25
1314,2024-05-18,west,inactive,premium,1167.42
1315,2024-05-19,northeast,churned,premium,4241.68
1316,2023-04-30,midwest,inactive,enterprise,2902.94
1317,2022-03-10,northeast,churned,premium,3539.17
1318,2022-08-20,west,churned,standard,753.33
1319,2024-12-14,midwest,inactive,enterprise,437.26
1320,2025-06-03,northeast,active,premium,3171.78
1321,2025-09-21,northeast,churned,enterprise,2719.03
1322,2025-04-02,midwest,churned,standard,4522.75
1323,2024-12-31,northeast,inactive,premium,2587.68
1324,2024-08-18,midwest,inactive,premium,4804.88
1325,2023-08-27,midwest,active,standard,3490.5
1326,2025-05-08,midwest,churned,enterprise,1339.19
1327,2025-07-12,west,churned,standard,2885.66
1328,2025-09-06,midwest,churned,enterprise,185.13
1329,2024-09-19,northeast,active,enterprise,430.47
1330,2023-07-24,midwest,active,enterprise,1440.81
1331,2023-06-11,northeast,churned,standard,3038.92
1332,2025-04-26,south,churned,premium,1880.35
1333,2022-12-26,midwest,churned,standard,2450.35
1334,2024-12-16,northeast,inactive,standard,4838.36
1335,2025-05-04,south,inactive,premium,3863.32
1336,2023-05-03,west,churned,enterprise,878.05
1337,2025-03-29,midwest,active,enterprise,1358.76
1338,2022-08-26,northeast,active,premium,2023.79
1339,2023-09-10,west,churned,enterprise,1206.62
1340,2025-10-31,west,inactive,premium,768.49
1341,2024-06-09,northeast,inactive,premium,1940.92
1342,2023-10-09,northeast,active,enterprise,3205.25
1343,2024-06-03,midwest,inactive,premium,1372.08
1344,2022-07-21,midwest,churned,enterprise,1986.21
1345,2025-10-14,south,churned,enterprise,2964.19
1346,2023-02-04,midwest,churned,enterprise,4966.41
1347,2023-10-04,northeast,churned,standard,4166.86
1348,2022-01-25,west,active,enterprise,564.34
1349,2024-07-02,midwest,active,enterprise,1452.32
1350,2023-01-31,northeast,active,enterprise,505.11
1351,2025-05-01,south,churned,enterprise,652.86
1352,2022-09-03,northeast,churned,standard,1910.99
1353,2025-08-19,south,active,enterprise,962.1
1354,2023-08-27,west,churned,standard,3211.96
1355,2023-07-21,west,churned,enterprise,3860.91
1356,2023-10-25,midwest,active,standard,1422.57
1357,2022-05-08,west,inactive,premium,4979.99
1358,2023-06-13,midwest,active,premium,393.52
1359,2023-02-15,west,active,enterprise,2485.68
1360,2022-10-22,west,active,enterprise,3234.52
1361,2024-06-23,midwest,active,standard,410.95
1362,2025-03-16,midwest,inactive,standard,4487.74
1363,2022-11-01,northeast,active,enterprise,1982.89
1364,2022-11-07,midwest,inactive,enterprise,68.33
1365,2025-12-20,west,inactive,premium,2049.37
1366,2022-05-24,south,active,premium,4773.07
1367,2024-09-14,northeast,churned,enterprise,4678.46
1368,2024-01-06,midwest,churned,premium,2033.04
1369,2025-07-18,northeast,inactive,enterprise,4274.04
1370,2023-11-28,northeast,inactive,premium,3256.57
1371,2022-12-28,northeast,inactive,enterprise,995.47
1372,2025-11-26,west,active,enterprise,3459.77
1373,2024-09-23,northeast,churned,premium,3689.85
1374,2022-10-14,northeast,active,standard,3612.71
1375,2025-04-29,south,inactive,premium,361.81
1376,2025-01-12,midwest,inactive,enterprise,4826.52
1377,2024-07-09,northeast,active,premium,327.47
1378,2022-03-29,west,active,standard,4045.16
1379,2025-09-28,west,churned,enterprise,787.32
1380,2025-04-01,south,active,standard,3690.53
1381,2024-09-28,northeast,inactive,enterprise,276.72
1382,2025-12-07,south,active,standard,3181.67
1383,2023-09-22,northeast,inactive,enterprise,894.91
1384,2025-04-25,northeast,active,standard,2510.86
1385,2025-06-14,south,active,standard,2159.75
1386,2025-10-21,west,inactive,standard,4880.47
1387,2025-03-25,south,inactive,standard,3832.93
1388,2025-04-29,south,inactive,standard,647.69
1389,2022-10-17,west,active,enterprise,1881.14
1390,2022-12-04,west,active,enterprise,251.46
1391,2022-07-24,west,active,standard,4404.15
1392,2022-06-15,northeast,active,standard,4634.38
1393,2025-12-18,midwest,inactive,enterprise,4046.69
1394,2024-09-01,south,active,standard,3217.14
1395,2024-12-07,west,inactive,standard,4693.54
1396,2025-06-04,northeast,churned,standard,3600.13
1397,2025-06-07,northeast,churned,premium,1771.88
1398,2022-01-10,south,active,standard,4933.69
1399,2022-07-15,midwest,churned,enterprise,1135.42
1400,2025-07-06,south,inactive,standard,1008.91
1401,2022-11-02,west,inactive,standard,840.81
1402,2022-03-30,northeast,churned,premium,1461.07
1403,2024-06-09,midwest,inactive,enterprise,4035.51
1404,2024-07-17,northeast,active,enterprise,309.66
1405,2025-01-05,south,active,standard,2451.05
1406,2022-08-26,northeast,active,enterprise,2251.86
1407,2025-04-02,midwest,inactive,standard,3748.08
1408,2023-10-30,south,active,premium,1177.52
1409,2023-05-01,west,active,premium,4462.26
1410,2022-05-31,west,churned,premium,318.98
1411,2024-06-11,south,active,enterprise,2302.2
1412,2024-03-04,midwest,active,premium,3613.12
1413,2025-07-18,midwest,inactive,standard,1712.66
1414,2022-03-07,northeast,inactive,standard,599.99
1415,2024-08-11,west,inactive,standard,3813.68
1416,2023-03-27,midwest,churned,standard,3958.26
1417,2025-07-30,south,churned,enterprise,4282.27
1418,2022-06-27,west,churned,premium,4317.89
1419,2023-03-20,west,inactive,premium,121.79
1420,2024-05-26,south,active,premium,2199.53
1421,2023-04-01,south,churned,standard,2117.97
1422,2022-04-01,northeast,inactive,enterprise,3854.6
1423,2022-03-10,west,churned,premium,2422.38
1424,2025-11-27,northeast,inactive,premium,1240.53
1425,2025-02-17,northeast,churned,enterprise,2062.76
1426,2023-03-23,south,inactive,premium,1233.36
1427,2022-07-05,northeast,inactive,enterprise,1558.94
1428,2025-12-11,west,churned,enterprise,2939.12
1429,2024-07-20,west,active,enterprise,2056.53
1430,2024-01-29,west,churned,enterprise,56.75
1431,2025-07-08,northeast,inactive,enterprise,1697.89
1432,2022-03-08,midwest,inactive,premium,3505.37
1433,2025-06-08,south,churned,standard,3121.25
1434,2023-11-19,northeast,churned,enterprise,1851.75
1435,2022-04-16,northeast,inactive,premium,2353.5
1436,2022-03-25,midwest,inactive,standard,3258.45
1437,2025-12-14,northeast,churned,enterprise,3879.2
1438,2022-10-11,midwest,active,enterprise,612.11
1439,2024-09-06,south,churned,standard,1636.3
1440,2023-07-02,west,inactive,standard,363.68
1441,2023-12-09,west,inactive,enterprise,2657.08
1442,2022-09-09,west,churned,enterprise,3407.63
1443,2024-12-27,midwest,inactive,enterprise,1872.32
1444,2025-10-10,northeast,active,premium,482.18
1445,2024-03-11,south,inactive,standard,591.36
1446,2023-07-20,northeast,churned,standard,2506.83
1447,2023-02-23,northeast,inactive,premium,4849.39
1448,2025-01-13,south,inactive,premium,2129.64
1449,2025-08-13,northeast,inactive,standard,361.6
1450,2023-04-21,midwest,inactive,enterprise,1746.82
1451,2025-08-16,midwest,inactive,enterprise,3345.98
1452,2024-12-21,west,inactive,premium,2857.9
1453,2023-09-20,south,inactive,standard,2447.0
1454,2023-08-14,northeast,active,premium,1457.69
1455,2022-12-07,south,churned,enterprise,1461.97
1456,2022-12-26,south,active,standard,628.74
1457,2023-10-11,south,inactive,premium,1879.88
1458,2023-02-25,northeast,churned,premium,4891.21
1459,2022-10-30,midwest,inactive,enterprise,4878.56
1460,2024-12-28,midwest,active,standard,2052.58
1461,2024-10-19,south,inactive,premium,822.46
1462,2025-01-23,midwest,churned,enterprise,1513.01
1463,2023-08-17,south,churned,enterprise,4539.06
1464,2024-06-24,midwest,churned,standard,3671.62
1465,2022-03-24,south,churned,enterprise,628.54
1466,2022-02-20,west,churned,standard,2257.56
1467,2022-07-09,midwest,active,enterprise,3224.5
1468,2025-04-09,south,inactive,standard,161.62
1469,2025-01-07,west,churned,enterprise,4790.24
1470,2024-11-14,west,active,premium,1622.9
1471,2025-05-24,northeast,churned,premium,2017.91
1472,2024-05-25,midwest,inactive,premium,110.34
1473,2023-12-08,midwest,inactive,premium,4377.79
1474,2022-06-29,south,churned,premium,3720.56
1475,2024-05-01,west,inactive,standard,4038.08
1476,2024-05-18,west,active,enterprise,3009.78
1477,2022-10-22,south,inactive,premium,4942.49
1478,2024-12-11,midwest,active,enterprise,3792.76
1479,2022-07-01,northeast,inactive,enterprise,4576.33
1480,2024-04-28,south,churned,premium,3565.72
1481,2022-10-08,south,active,premium,1482.84
1482,2024-10-01,northeast,inactive,enterprise,1554.38
1483,2025-02-19,west,active,standard,3966.54
1484,2022-11-12,midwest,inactive,enterprise,4179.5
1485,2024-08-25,northeast,churned,enterprise,4468.8
1486,2024-05-04,south,inactive,enterprise,3241.69
1487,2022-02-28,northeast,inactive,premium,4971.95
1488,2022-05-17,midwest,churned,premium,2849.59
1489,2023-06-13,west,churned,standard,1897.35
1490,2025-03-24,northeast,inactive,standard,2929.19
1491,2022-10-27,midwest,inactive,enterprise,720.71
1492,2022-12-01,northeast,inactive,premium,2126.59
1493,2023-12-31,northeast,inactive,premium,2671.58
1494,2022-06-07,south,churned,standard,3835.21
1495,2025-05-11,south,churned,premium,4368.59
1496,2025-11-03,midwest,inactive,enterprise,3504.94
1497,2024-01-13,northeast,churned,enterprise,1790.57
1498,2022-10-22,northeast,active,enterprise,1443.02
1499,2024-09-20,west,inactive,standard,556.97
1500,2022-11-13,south,active,enterprise,3086.47
1501,2024-12-12,northeast,inactive,premium,4584.35
1502,2022-08-27,south,active,premium,1773.64
1503,2025-11-16,midwest,active,premium,4454.15
1504,2025-05-08,midwest,active,enterprise,1558.19
1505,2022-08-31,south,active,enterprise,754.68
1506,2023-04-10,midwest,active,standard,694.58
1507,2022-06-10,west,churned,standard,434.79
1508,2024-09-18,west,active,standard,583.7
1509,2025-09-13,northeast,inactive,standard,4547.22
1510,2022-03-30,northeast,inactive,enterprise,100.85
1511,2022-07-17,northeast,churned,standard,2958.64
1512,2023-02-14,south,churned,premium,194.83
1513,2022-10-26,midwest,churned,premium,1793.41
1514,2024-10-22,south,churned,enterprise,388.27
1515,2025-03-30,northeast,churned,standard,3593.27
1516,2023-08-01,south,churned,standard,4869.22
1517,2022-07-22,south,churned,enterprise,2399.84
1518,2025-11-30,south,inactive,enterprise,4790.85
1519,2023-01-06,midwest,inactive,premium,1110.66
1520,2023-04-12,west,active,premium,661.9
1521,2022-08-14,south,inactive,premium,3538.42
1522,2025-02-15,northeast,active,premium,2493.88
1523,2024-02-28,midwest,inactive,enterprise,3694.06
1524,2025-11-08,west,active,enterprise,2066.05
1525,2024-05-26,south,active,premium,4698.46
1526,2024-01-23,south,active,enterprise,2483.66
1527,2022-08-04,west,inactive,enterprise,3309.81
1528,2022-06-24,northeast,active,premium,2033.09
1529,2025-04-24,northeast,churned,standard,370.32
1530,2023-02-12,midwest,active,enterprise,4227.95
1531,2024-04-07,northeast,active,premium,3639.74
1532,2023-07-25,midwest,churned,premium,1812.68
1533,2025-09-27,west,inactive,enterprise,1430.51
1534,2024-07-20,northeast,active,premium,2472.24
1535,2023-04-18,south,active,standard,3702.1
1536,2022-05-20,west,churned,standard,4861.76
1537,2024-02-23,midwest,active,premium,3128.74
1538,2022-07-17,northeast,churned,enterprise,3849.48
1539,2024-08-12,south,inactive,enterprise,2514.6
1540,2024-10-30,midwest,churned,premium,4056.93
1541,2025-01-12,northeast,active,premium,4406.62
1542,2022-09-01,west,inactive,premium,4271.73
1543,2024-06-25,west,active,standard,925.5
1544,2025-09-12,midwest,churned,standard,2482.82
1545,2022-10-03,midwest,churned,premium,2462.9
1546,2022-08-13,west,churned,enterprise,3442.6
1547,2025-03-17,west,inactive,enterprise,4279.04
1548,2024-11-03,northeast,inactive,premium,2498.72
1549,2024-02-13,midwest,inactive,premium,354.05
1550,2025-04-24,northeast,active,premium,1776.94
1551,2025-04-10,northeast,churned,premium,1933.84
1552,2024-05-26,midwest,inactive,premium,1788.78
1553,2025-09-16,south,active,standard,3258.01
1554,2025-04-28,northeast,churned,standard,4351.25
1555,2022-08-23,midwest,active,standard,2715.16
1556,2022-03-18,west,churned,premium,2861.84
1557,2024-05-12,midwest,active,enterprise,2375.01
1558,2022-02-15,midwest,inactive,enterprise,1981.99
1559,2025-03-18,northeast,inactive,standard,3469.78
1560,2023-02-26,midwest,inactive,enterprise,4066.71
1561,2025-09-28,midwest,active,enterprise,1532.63
1562,2024-06-11,south,inactive,enterprise,4244.3
1563,2022-06-04,south,inactive,premium,285.28
1564,2025-03-20,west,active,enterprise,3727.3
1565,2022-07-08,northeast,churned,premium,1403.16
1566,2025-03-06,west,inactive,standard,1769.22
1567,2022-06-07,midwest,churned,premium,2192.91
1568,2025-01-10,midwest,active,premium,2041.39
1569,2025-07-03,west,churned,enterprise,943.97
1570,2022-02-08,south,churned,premium,1104.12
1571,2024-08-15,midwest,churned,enterprise,4054.22
1572,2024-06-07,northeast,churned,standard,1853.16
1573,2022-10-30,south,active,enterprise,3442.27
1574,2023-09-07,west,inactive,premium,4307.92
1575,2022-05-12,south,inactive,premium,4127.37
1576,2025-08-16,south,inactive,enterprise,3026.1
1577,2024-04-11,south,active,standard,999.98
1578,2023-05-18,midwest,inactive,premium,2821.13
1579,2024-06-12,west,churned,standard,1049.85
1580,2023-07-13,south,active,premium,3958.87
1581,2023-07-23,south,churned,standard,4820.75
1582,2024-09-22,northeast,active,standard,1603.83
1583,2023-09-03,northeast,inactive,premium,3374.78
1584,2022-07-04,west,churned,standard,1218.4
1585,2025-03-15,northeast,churned,enterprise,4153.46
1586,2024-12-11,midwest,inactive,standard,1228.48
1587,2022-09-08,midwest,inactive,enterprise,3699.32
1588,2023-04-29,west,active,standard,578.73
1589,2023-03-15,midwest,inactive,premium,1308.81
1590,2025-04-22,northeast,inactive,enterprise,1904.79
1591,2022-08-20,midwest,churned,premium,2400.53
1592,2023-05-20,midwest,active,premium,2402.35
1593,2024-01-24,midwest,active,enterprise,4835.69
1594,2025-05-25,northeast,churned,enterprise,4004.76
1595,2022-04-22,south,inactive,enterprise,1954.22
1596,2025-08-01,midwest,churned,standard,2697.81
1597,2023-04-30,west,inactive,standard,4553.46
1598,2024-03-15,midwest,inactive,standard,4684.8
1599,2023-04-28,midwest,active,standard,4583.66
1600,2025-07-17,midwest,churned,premium,3957.12
1601,2023-07-16,northeast,inactive,premium,3697.86
1602,2023-11-13,west,active,standard,3507.49
1603,2024-11-02,northeast,inactive,premium,3030.47
1604,2025-01-26,midwest,inactive,enterprise,185.39
1605,2022-04-17,south,churned,premium,3965.55
1606,2022-10-06,northeast,inactive,standard,3160.07
1607,2023-10-05,northeast,active,standard,1285.54
1608,2025-08-22,south,churned,enterprise,2081.07
1609,2023-10-17,west,inactive,enterprise,710.87
1610,2022-12-22,midwest,inactive,standard,467.77
1611,2024-01-23,south,inactive,premium,4726.55
1612,2025-03-14,south,active,standard,4619.41
1613,2025-08-18,south,active,premium,1031.42
1614,2025-12-07,south,active,premium,3109.12
1615,2025-05-14,midwest,active,standard,4792.26
1616,2022-12-15,northeast,active,enterprise,2652.9
1617,2024-07-18,west,active,standard,3582.14
1618,2023-01-26,midwest,inactive,enterprise,2496.13
1619,2022-09-24,west,active,enterprise,1117.05
1620,2023-08-03,south,inactive,standard,2072.19
1621,2022-10-26,northeast,inactive,premium,1215.65
1622,2024-07-12,south,inactive,enterprise,3437.12
1623,2024-07-27,northeast,active,premium,709.36
1624,2023-10-25,west,churned,standard,3581.01
1625,2025-12-21,west,churned,enterprise,1318.32
1626,2022-07-15,northeast,active,premium,4658.77
1627,2024-08-22,midwest,churned,enterprise,4837.69
1628,2025-05-10,northeast,active,premium,2547.48
1629,2024-02-20,midwest,inactive,enterprise,1885.96
1630,2025-02-19,northeast,churned,standard,1338.44
1631,2024-10-28,west,inactive,premium,703.0
1632,2023-10-12,west,active,premium,628.37
1633,2022-04-01,south,inactive,premium,3751.73
1634,2024-05-30,midwest,inactive,enterprise,4156.47
1635,2023-06-25,midwest,inactive,standard,1611.94
1636,2024-10-03,south,churned,enterprise,3201.43
1637,2024-06-20,northeast,active,standard,320.11
1638,2023-01-11,northeast,inactive,premium,859.6
1639,2024-08-14,west,active,premium,251.92
1640,2024-01-01,west,inactive,premium,606.83
1641,2022-10-31,northeast,inactive,standard,1058.48
1642,2023-08-05,south,active,enterprise,2568.25
1643,2023-07-13,south,churned,standard,2653.78
1644,2025-03-14,south,inactive,standard,1268.48
1645,2024-10-17,northeast,inactive,standard,1457.19
1646,2025-10-25,northeast,inactive,premium,2972.18
1647,2022-08-06,midwest,active,standard,451.26
1648,2025-12-20,west,inactive,enterprise,4778.25
1649,2025-05-01,northeast,inactive,standard,3298.06
1650,2024-07-16,midwest,churned,enterprise,4539.05
1651,2025-03-11,south,active,standard,4017.71
1652,2023-08-03,midwest,active,enterprise,400.08
1653,2025-05-18,west,active,premium,1313.06
1654,2023-05-07,west,active,standard,4269.11
1655,2022-11-30,west,inactive,premium,3253.48
1656,2025-09-01,south,active,premium,2479.68
1657,2024-06-04,midwest,churned,enterprise,699.87
1658,2025-09-24,northeast,inactive,enterprise,1039.36
1659,2024-07-01,west,inactive,premium,2837.13
1660,2024-05-16,northeast,inactive,premium,3088.65
1661,2024-06-08,west,active,standard,2591.04
1662,2024-08-07,south,churned,enterprise,3582.5
1663,2024-10-11,northeast,inactive,premium,2214.91
1664,2024-09-05,midwest,active,standard,3437.35
1665,2023-09-08,south,churned,premium,1512.63
1666,2022-04-08,northeast,active,enterprise,582.78
1667,2024-05-20,west,active,premium,3321.23
1668,2025-03-10,midwest,inactive,premium,2948.56
1669,2024-10-28,northeast,active,enterprise,3324.81
1670,2023-01-03,south,inactive,standard,462.29
1671,2025-12-13,midwest,inactive,enterprise,3634.27
1672,2025-10-04,west,churned,premium,1739.61
1673,2023-01-19,south,active,standard,3747.8
1674,2025-05-22,midwest,churned,standard,2197.3
1675,2022-02-06,northeast,inactive,standard,115.86
1676,2025-09-05,west,inactive,enterprise,2055.2
1677,2025-09-09,west,inactive,enterprise,4075.01
1678,2025-06-17,midwest,churned,enterprise,4817.55
1679,2025-10-14,west,inactive,standard,669.19
1680,2022-01-29,south,active,standard,3495.36
1681,2023-01-21,northeast,active,premium,3260.68
1682,2025-08-23,south,inactive,enterprise,4298.04
1683,2025-01-08,south,active,premium,3860.12
1684,2022-10-31,west,inactive,standard,626.47
1685,2022-11-09,west,inactive,premium,147.16
1686,2024-07-09,south,active,premium,2868.68
1687,2024-03-13,northeast,inactive,standard,558.18
1688,2024-06-03,west,inactive,enterprise,2914.37
1689,2025-02-09,midwest,active,premium,2028.42
1690,2024-11-17,west,active,enterprise,350.49
1691,2022-02-08,west,churned,premium,2788.62
1692,2023-07-03,west,inactive,standard,2499.2
1693,2025-08-16,midwest,inactive,enterprise,2209.34
1694,2022-11-27,midwest,churned,standard,2372.74
1695,2024-06-16,south,churned,standard,2958.91
1696,2025-11-03,midwest,churned,enterprise,3301.94
1697,2022-09-26,midwest,churned,enterprise,1982.34
1698,2024-05-03,midwest,inactive,standard,3128.12
1699,2023-08-02,northeast,churned,premium,689.03
1700,2023-02-13,south,churned,premium,549.47
1701,2024-05-01,west,inactive,standard,1086.69
1702,2022-04-07,northeast,inactive,premium,1817.37
1703,2022-11-21,south,churned,standard,4043.74
1704,2023-11-23,west,active,enterprise,1172.12
1705,2025-02-24,south,inactive,premium,4968.63
1706,2023-12-29,northeast,churned,premium,4486.77
1707,2025-11-14,northeast,churned,standard,4636.83
1708,2024-06-15,west,active,standard,3919.18
1709,2025-06-02,northeast,churned,standard,2561.16
1710,2022-12-09,northeast,active,premium,827.31
1711,2023-08-22,west,churned,premium,3676.13
1712,2022-07-23,south,churned,premium,1706.31
1713,2022-10-10,northeast,active,premium,4849.7
1714,2022-01-14,south,inactive,premium,1469.45
1715,2022-12-17,northeast,inactive,premium,3590.24
1716,2024-04-29,midwest,churned,enterprise,1264.98
1717,2024-12-20,west,active,standard,4018.75
1718,2024-04-26,west,inactive,enterprise,3983.31
1719,2024-01-11,northeast,inactive,standard,3862.25
1720,2024-11-25,northeast,active,premium,1608.28
1721,2022-12-03,west,active,premium,3808.0
1722,2025-09-14,south,churned,standard,4889.78
1723,2025-09-14,midwest,inactive,premium,4434.63
1724,2025-12-06,midwest,churned,enterprise,1602.79
1725,2023-12-06,northeast,inactive,enterprise,3071.49
1726,2022-10-28,west,inactive,enterprise,1065.41
1727,2025-01-19,west,churned,premium,4443.99
1728,2025-08-21,west,active,premium,467.19
1729,2025-01-05,midwest,inactive,enterprise,3608.46
1730,2022-09-16,midwest,active,standard,2582.77
1731,2023-10-02,midwest,churned,standard,165.94
1732,2025-01-10,midwest,active,premium,3646.22
1733,2024-10-31,northeast,churned,standard,4215.84
1734,2023-06-16,midwest,active,standard,3794.97
1735,2022-09-13,west,inactive,enterprise,3697.45
1736,2024-07-17,midwest,active,enterprise,4945.55
1737,2025-03-04,south,inactive,premium,1458.45
1738,2025-03-19,south,churned,premium,2622.35
1739,2023-05-23,northeast,inactive,enterprise,2932.73
1740,2024-01-10,west,active,standard,3572.62
1741,2024-04-23,northeast,active,standard,2153.19
1742,2022-09-24,west,active,premium,436.46
1743,2025-10-18,west,churned,enterprise,2618.78
1744,2024-03-19,midwest,churned,premium,3200.48
1745,2024-06-20,west,churned,premium,4127.87
1746,2022-10-23,south,inactive,enterprise,2315.68
1747,2025-12-13,northeast,churned,standard,2304.39
1748,2022-03-08,south,churned,premium,4612.4
1749,2022-09-01,west,active,standard,1879.45
1750,2023-08-17,northeast,churned,standard,632.82
1751,2023-09-17,midwest,inactive,premium,2455.33
1752,2022-10-20,south,churned,premium,290.82
1753,2023-09-17,midwest,active,standard,4104.67
1754,2024-09-28,northeast,active,enterprise,1775.81
1755,2022-04-02,west,inactive,enterprise,1583.02
