order_id,customer_id,order_date,channel,region,product,quantity,unit_price,revenue,status
102836,1522,2026-06-08,web,northeast,basic,1,79.99,79.99,completed
102837,1521,2026-04-21,store,west,premium,2,29.99,59.98,cancelled
102838,1782,2026-06-17,store,west,premium,4,79.99,319.96,completed
102839,1272,2026-02-17,phone,midwest,basic,1,29.99,29.99,completed
102840,1401,2026-02-20,web,south,basic,2,19.99,39.98,completed
102841,1182,2026-02-12,web,northeast,basic,2,29.99,59.98,completed
102842,1664,2026-04-08,store,midwest,basic,1,19.99,19.99,refunded
102843,1487,2026-06-26,web,midwest,basic,1,79.99,79.99,completed
102844,1123,2026-05-04,web,northeast,premium,3,29.99,89.97,completed
102845,1625,2026-03-21,web,northeast,basic,3,49.99,149.97,completed
102846,1789,2026-04-21,store,midwest,enterprise,4,29.99,119.96,completed
102847,1413,2026-05-23,web,northeast,basic,3,19.99,59.97,completed
102848,1724,2026-01-27,phone,northeast,premium,1,49.99,49.99,completed
102849,1171,2026-06-07,store,west,premium,3,19.99,59.97,cancelled
102850,1287,2026-06-13,web,south,basic,2,49.99,99.98,completed
102851,1434,2026-04-23,web,midwest,basic,1,49.99,49.99,completed
102852,1685,2026-03-27,store,northeast,premium,4,29.99,119.96,completed
102853,1112,2026-04-24,store,midwest,enterprise,2,29.99,59.98,completed
102854,1121,2026-05-04,store,south,basic,2,49.99,99.98,completed
102855,1543,2026-02-18,phone,midwest,basic,2,49.99,99.98,completed
102856,1221,2026-03-17,web,midwest,basic,1,49.99,49.99,completed
102857,1630,2026-02-24,store,midwest,basic,1,19.99,19.99,completed
102858,1038,2026-02-25,web,west,enterprise,4,29.99,119.96,completed
102859,1496,2026-04-05,store,south,premium,3,19.99,59.97,completed
102860,1779,2026-02-13,store,south,basic,3,29.99,89.97,completed
102861,1232,2026-06-08,phone,midwest,basic,3,79.99,239.97,completed
102862,1529,2026-03-28,store,midwest,basic,3,19.99,59.97,completed
102863,1148,2026-06-30,phone,south,premium,2,29.99,59.98,completed
102864,1396,2026-03-25,web,northeast,enterprise,1,49.99,49.99,completed
102865,1660,2026-05-31,phone,west,basic,3,49.99,149.97,completed
102866,1637,2026-06-05,web,south,basic,2,29.99,59.98,completed
102867,1301,2026-01-16,web,midwest,enterprise,1,49.99,49.99,completed
102868,1359,2026-06-14,web,northeast,basic,1,49.99,49.99,completed
102869,1237,2026-05-29,web,northeast,basic,1,79.99,79.99,completed
102870,1646,2026-05-25,store,northeast,basic,2,79.99,159.98,completed
102871,1662,2026-02-06,store,west,basic,3,79.99,239.97,completed
102872,1235,2026-03-18,web,west,basic,1,19.99,19.99,completed
102873,1735,2026-05-27,web,south,enterprise,2,79.99,159.98,completed
102874,1202,2026-06-07,web,south,premium,1,79.99,79.99,completed
102875,1255,2026-02-14,store,south,basic,4,79.99,319.96,completed
102876,1597,2026-05-26,web,south,basic,4,29.99,119.96,completed
102877,1661,2026-03-03,phone,midwest,premium,2,49.99,99.98,completed
102878,1234,2026-06-13,store,west,basic,3,29.99,89.97,completed
102879,1344,2026-04-10,web,northeast,basic,3,79.99,239.97,completed
102880,1533,2026-02-21,store,midwest,basic,1,19.99,19.99,completed
102881,1796,2026-01-19,store,south,premium,3,29.99,89.97,completed
102882,1780,2026-04-19,store,south,basic,3,79.99,239.97,completed
102883,1465,2026-02-13,web,midwest,basic,4,19.99,79.96,completed
102884,1769,2026-01-07,web,northeast,basic,2,19.99,39.98,completed
102885,1540,2026-06-21,store,west,basic,4,19.99,79.96,completed
102886,1212,2026-04-27,web,west,enterprise,2,49.99,99.98,completed
102887,1462,2026-03-09,phone,northeast,premium,1,19.99,19.99,completed
102888,1435,2026-02-03,web,west,basic,4,79.99,319.96,completed
102889,1282,2026-03-10,web,south,basic,2,29.99,59.98,completed
102890,1561,2026-02-24,web,south,premium,3,29.99,89.97,completed
102891,1606,2026-01-10,phone,south,basic,2,79.99,159.98,completed
102892,1462,2026-02-11,web,south,premium,3,49.99,149.97,completed
102893,1406,2026-02-10,phone,northeast,premium,1,49.99,49.99,cancelled
102894,1087,2026-05-02,web,west,basic,3,19.99,59.97,completed
102895,1043,2026-05-18,phone,west,enterprise,2,79.99,159.98,completed
102896,1460,2026-01-10,phone,midwest,basic,4,19.99,79.96,completed
102897,1277,2026-04-12,web,northeast,basic,2,19.99,39.98,completed
102898,1682,2026-05-08,web,west,premium,4,79.99,319.96,completed
102899,1420,2026-06-28,web,west,premium,2,49.99,99.98,completed
102900,1700,2026-05-29,web,midwest,premium,2,49.99,99.98,completed
102901,1352,2026-05-16,phone,south,premium,1,29.99,29.99,completed
102902,1695,2026-04-02,web,west,basic,3,79.99,239.97,completed
102903,1514,2026-04-23,web,south,basic,2,19.99,39.98,completed
102904,1702,2026-03-19,phone,midwest,basic,4,79.99,319.96,completed
102905,1629,2026-03-26,web,west,premium,3,19.99,59.97,completed
102906,1018,2026-01-30,store,south,basic,1,29.99,29.99,completed
102907,1022,2026-02-18,web,northeast,basic,3,29.99,89.97,completed
102908,1412,2026-01-09,store,south,enterprise,2,29.99,59.98,completed
102909,1029,2026-05-25,web,south,basic,4,29.99,119.96,completed
102910,1107,2026-03-10,web,south,basic,4,19.99,79.96,completed
102911,1366,2026-02-27,web,south,basic,3,49.99,149.97,completed
102912,1280,2026-03-03,web,northeast,basic,4,19.99,79.96,completed
102913,1127,2026-02-21,web,midwest,basic,2,29.99,59.98,completed
102914,1228,2026-02-09,web,south,basic,4,49.99,199.96,completed
102915,1110,2026-06-15,phone,south,basic,4,79.99,319.96,cancelled
102916,1135,2026-06-20,web,west,basic,4,19.99,79.96,completed
102917,1361,2026-03-04,phone,west,basic,2,79.99,159.98,completed
102918,1185,2026-05-27,web,northeast,basic,1,29.99,29.99,completed
102919,1655,2026-02-19,store,northeast,basic,4,79.99,319.96,completed
102920,1583,2026-06-10,web,northeast,basic,1,49.99,49.99,completed
102921,1128,2026-05-21,web,west,basic,3,49.99,149.97,completed
102922,1260,2026-03-19,web,south,enterprise,3,49.99,149.97,completed
102923,1514,2026-04-07,web,west,enterprise,2,19.99,39.98,completed
102924,1448,2026-02-12,web,midwest,basic,2,79.99,159.98,completed
102925,1103,2026-06-26,web,northeast,basic,2,79.99,159.98,completed
102926,1482,2026-02-05,phone,northeast,premium,2,79.99,159.98,completed
102927,1223,2026-05-02,store,northeast,premium,1,29.99,29.99,completed
102928,1490,2026-04-18,web,midwest,enterprise,2,19.99,39.98,completed
102929,1472,2026-01-10,store,south,basic,1,19.99,19.99,completed
102930,1009,2026-04-05,store,south,premium,4,79.99,319.96,completed
102931,1404,2026-01-06,store,south,enterprise,4,19.99,79.96,completed
102932,1301,2026-02-26,web,northeast,basic,3,79.99,239.97,completed
102933,1230,2026-05-09,web,south,basic,3,79.99,239.97,completed
102934,1730,2026-03-12,web,west,basic,1,79.99,79.99,completed
102935,1065,2026-01-21,phone,northeast,basic,2,49.99,99.98,completed
102936,1111,2026-04-02,web,midwest,basic,3,29.99,89.97,completed
102937,1012,2026-05-07,web,midwest,premium,1,19.99,19.99,completed
102938,1392,2026-03-21,web,south,basic,3,29.99,89.97,completed
102939,1499,2026-02-25,web,northeast,basic,2,49.99,99.98,completed
102940,1597,2026-04-26,phone,west,enterprise,1,19.99,19.99,completed
102941,1233,2026-05-28,web,west,basic,3,79.99,239.97,refunded
102942,1601,2026-01-25,phone,northeast,basic,2,29.99,59.98,completed
102943,1313,2026-06-05,phone,south,basic,1,49.99,49.99,refunded
102944,1565,2026-01-05,web,midwest,basic,1,19.99,19.99,completed
102945,1011,2026-04-30,web,midwest,basic,1,19.99,19.99,completed
102946,1208,2026-01-21,phone,west,premium,4,29.99,119.96,completed
102947,1013,2026-01-18,web,west,basic,1,29.99,29.99,completed
102948,1632,2026-06-24,web,west,premium,3,19.99,59.97,completed
102949,1417,2026-02-26,web,midwest,basic,1,19.99,19.99,completed
102950,1436,2026-04-03,phone,west,enterprise,1,49.99,49.99,completed
102951,1376,2026-01-19,phone,midwest,premium,1,79.99,79.99,completed
102952,1019,2026-05-08,web,midwest,enterprise,1,79.99,79.99,completed
102953,1586,2026-04-07,web,south,basic,1,49.99,49.99,completed
102954,1754,2026-05-11,web,south,premium,4,19.99,79.96,completed
102955,1734,2026-06-19,store,south,enterprise,2,29.99,59.98,completed
102956,1069,2026-01-21,web,west,premium,4,29.99,119.96,completed
102957,1210,2026-02-09,store,midwest,basic,3,19.99,59.97,cancelled
102958,1100,2026-03-08,web,west,basic,2,49.99,99.98,completed
102959,1697,2026-06-02,phone,midwest,basic,3,19.99,59.97,completed
102960,1131,2026-05-07,web,south,basic,1,29.99,29.99,completed
102961,1622,2026-02-24,phone,south,premium,3,19.99,59.97,completed
102962,1380,2026-06-29,web,west,premium,4,19.99,79.96,completed
102963,1131,2026-06-21,phone,midwest,premium,4,49.99,199.96,completed
102964,1019,2026-04-19,web,west,basic,1,79.99,79.99,completed
102965,1535,2026-04-08,web,northeast,basic,1,29.99,29.99,completed
102966,1226,2026-04-22,web,west,basic,2,29.99,59.98,completed
102967,1153,2026-04-25,store,south,basic,4,19.99,79.96,completed
102968,1741,2026-04-27,phone,midwest,premium,4,29.99,119.96,completed
102969,1468,2026-03-28,web,midwest,basic,2,29.99,59.98,completed
102970,1404,2026-03-22,phone,west,premium,4,79.99,319.96,completed
102971,1201,2026-03-07,phone,south,basic,2,29.99,59.98,completed
102972,1037,2026-01-19,store,northeast,enterprise,4,29.99,119.96,completed
102973,1771,2026-05-15,store,west,basic,3,49.99,149.97,completed
102974,1187,2026-04-28,phone,midwest,basic,3,49.99,149.97,completed
102975,1056,2026-02-11,web,south,basic,2,49.99,99.98,completed
102976,1019,2026-02-11,phone,midwest,basic,2,49.99,99.98,completed
102977,1272,2026-02-28,phone,midwest,premium,1,49.99,49.99,completed
102978,1118,2026-01-20,store,midwest,premium,4,79.99,319.96,completed
102979,1582,2026-03-14,web,midwest,basic,3,29.99,89.97,completed
102980,1515,2026-01-17,web,northeast,basic,1,19.99,19.99,completed
102981,1220,2026-01-27,web,south,premium,4,79.99,319.96,completed
102982,1525,2026-06-24,phone,west,basic,3,19.99,59.97,completed
102983,1514,2026-01-02,store,south,basic,4,49.99,199.96,completed
102984,1727,2026-03-04,web,south,premium,2,29.99,59.98,completed
102985,1740,2026-03-03,phone,south,basic,3,49.99,149.97,completed
102986,1335,2026-04-10,phone,west,premium,3,79.99,239.97,completed
102987,1697,2026-01-19,phone,south,premium,1,19.99,19.99,completed
102988,1054,2026-01-17,web,west,premium,4,29.99,119.96,completed
102989,1499,2026-03-10,store,west,premium,2,79.99,159.98,completed
102990,1765,2026-06-16,web,northeast,basic,2,79.99,159.98,completed
102991,1535,2026-04-27,phone,midwest,basic,4,29.99,119.96,completed
102992,1161,2026-03-22,web,west,enterprise,4,29.99,119.96,completed
102993,1669,2026-02-08,web,midwest,basic,2,79.99,159.98,cancelled
102994,1593,2026-02-05,store,south,premium,4,19.99,79.96,completed
102995,1158,2026-06-17,web,midwest,premium,1,19.99,19.99,completed
102996,1187,2026-06-22,web,midwest,premium,4,79.99,319.96,completed
102997,1059,2026-05-12,phone,midwest,basic,1,79.99,79.99,completed
102998,1318,2026-06-02,web,south,basic,1,49.99,49.99,completed
102999,1210,2026-06-07,web,south,basic,4,49.99,199.96,completed
103000,1405,2026-01-29,web,west,basic,3,19.99,59.97,completed
103001,1663,2026-02-20,web,west,enterprise,3,49.99,149.97,completed
103002,1108,2026-06-01,web,northeast,premium,1,19.99,19.99,completed
103003,1075,2026-01-14,web,south,premium,4,29.99,119.96,completed
103004,1541,2026-03-10,store,northeast,basic,1,49.99,49.99,cancelled
103005,1313,2026-05-26,web,south,basic,4,19.99,79.96,refunded
103006,1116,2026-06-19,web,midwest,basic,4,19.99,79.96,completed
103007,1703,2026-02-26,web,northeast,basic,2,79.99,159.98,completed
103008,1018,2026-01-12,web,northeast,basic,3,19.99,59.97,completed
103009,1431,2026-01-17,phone,northeast,basic,3,49.99,149.97,completed
103010,1684,2026-01-30,phone,south,basic,2,79.99,159.98,completed
103011,1739,2026-03-29,web,west,basic,2,79.99,159.98,completed
103012,1349,2026-04-09,web,northeast,enterprise,2,49.99,99.98,completed
103013,1182,2026-01-23,web,west,basic,1,29.99,29.99,completed
103014,1112,2026-05-09,phone,south,premium,1,49.99,49.99,completed
103015,1182,2026-03-20,phone,northeast,basic,1,49.99,49.99,completed
103016,1480,2026-02-01,web,south,basic,1,79.99,79.99,completed
103017,1145,2026-01-09,web,west,basic,1,49.99,49.99,completed
103018,1627,2026-01-15,phone,west,premium,3,29.99,89.97,completed
103019,1112,2026-06-05,store,northeast,basic,3,29.99,89.97,completed
103020,1762,2026-06-01,store,west,basic,4,29.99,119.96,completed
103021,1475,2026-06-12,web,midwest,premium,3,79.99,239.97,completed
103022,1762,2026-01-27,web,midwest,basic,2,49.99,99.98,refunded
103023,1302,2026-04-19,web,northeast,basic,3,19.99,59.97,completed
103024,1117,2026-03-17,phone,south,basic,2,49.99,99.98,completed
103025,1160,2026-05-28,store,south,basic,3,29.99,89.97,cancelled
103026,1400,2026-03-06,web,south,premium,1,49.99,49.99,completed
103027,1197,2026-06-26,web,midwest,premium,3,79.99,239.97,completed
103028,1259,2026-04-19,web,west,basic,4,49.99,199.96,completed
103029,1659,2026-05-09,web,midwest,basic,1,79.99,79.99,completed
103030,1751,2026-01-10,web,west,premium,1,19.99,19.99,completed
103031,1046,2026-02-16,phone,midwest,basic,4,19.99,79.96,completed
103032,1398,2026-05-03,web,south,enterprise,3,79.99,239.97,completed
103033,1709,2026-02-28,web,south,basic,3,49.99,149.97,completed
103034,1558,2026-04-06,phone,south,premium,4,29.99,119.96,completed
103035,1077,2026-04-13,web,northeast,enterprise,1,79.99,79.99,completed
103036,1123,2026-05-04,web,northeast,premium,4,49.99,199.96,completed
103037,1074,2026-03-27,web,west,basic,2,49.99,99.98,completed
103038,1136,2026-05-26,store,northeast,premium,2,49.99,99.98,completed
103039,1601,2026-04-22,phone,midwest,premium,3,29.99,89.97,completed
103040,1399,2026-06-23,web,midwest,premium,1,29.99,29.99,completed
103041,1504,2026-06-09,web,west,basic,2,29.99,59.98,completed
103042,1499,2026-01-27,web,west,premium,4,79.99,319.96,completed
103043,1572,2026-01-18,phone,south,basic,3,79.99,239.97,completed
103044,1137,2026-06-16,phone,northeast,basic,3,29.99,89.97,cancelled
103045,1049,2026-06-26,store,south,premium,1,79.99,79.99,refunded
103046,1770,2026-03-23,web,northeast,basic,2,29.99,59.98,completed
103047,1618,2026-06-21,store,northeast,premium,3,79.99,239.97,refunded
103048,1624,2026-03-13,store,west,enterprise,4,49.99,199.96,completed
103049,1253,2026-02-23,store,south,enterprise,2,29.99,59.98,refunded
103050,1629,2026-06-11,phone,south,premium,3,79.99,239.97,completed
103051,1709,2026-03-12,web,northeast,basic,3,49.99,149.97,completed
103052,1562,2026-06-13,web,northeast,basic,2,49.99,99.98,completed
103053,1756,2026-05-26,web,west,basic,2,79.99,159.98,cancelled
103054,1425,2026-02-07,web,midwest,basic,1,49.99,49.99,completed
103055,1546,2026-05-17,phone,south,basic,4,19.99,79.96,completed
103056,1301,2026-06-28,phone,south,premium,1,29.99,29.99,refunded
103057,1580,2026-02-04,store,west,basic,1,29.99,29.99,completed
103058,1348,2026-03-23,web,west,basic,4,49.99,199.96,completed
103059,1048,2026-05-13,web,south,premium,4,79.99,319.96,completed
103060,1073,2026-05-22,phone,south,basic,1,19.99,19.99,completed
103061,1703,2026-06-07,web,northeast,basic,2,79.99,159.98,refunded
103062,1260,2026-01-04,web,midwest,basic,4,29.99,119.96,cancelled
103063,1355,2026-06-16,store,south,premium,1,49.99,49.99,completed
103064,1581,2026-06-02,phone,west,premium,2,19.99,39.98,completed
103065,1601,2026-06-05,web,northeast,premium,3,49.99,149.97,completed
103066,1259,2026-05-30,store,northeast,basic,2,19.99,39.98,completed
103067,1637,2026-06-08,phone,west,premium,1,49.99,49.99,completed
103068,1742,2026-01-23,phone,west,premium,4,79.99,319.96,completed
103069,1294,2026-02-17,store,northeast,basic,2,29.99,59.98,completed
103070,1640,2026-05-28,web,west,basic,2,49.99,99.98,cancelled
103071,1791,2026-05-05,phone,northeast,premium,2,49.99,99.98,completed
103072,1312,2026-06-15,web,west,basic,4,19.99,79.96,completed
103073,1611,2026-02-24,web,northeast,premium,4,79.99,319.96,completed
103074,1181,2026-03-09,store,south,basic,2,79.99,159.98,completed
103075,1685,2026-03-29,web,south,premium,2,19.99,39.98,completed
103076,1363,2026-01-01,phone,west,basic,1,79.99,79.99,completed
103077,1187,2026-05-15,store,midwest,basic,4,29.99,119.96,cancelled
103078,1568,2026-04-05,store,south,basic,2,49.99,99.98,completed
103079,1542,2026-05-20,store,northeast,enterprise,4,19.99,79.96,completed
103080,1595,2026-04-16,web,midwest,premium,4,79.99,319.96,completed
103081,1663,2026-05-13,web,northeast,premium,4,29.99,119.96,completed
103082,1547,2026-04-18,web,northeast,premium,1,29.99,29.99,completed
103083,1724,2026-06-27,web,south,basic,3,79.99,239.97,completed
103084,1407,2026-02-11,web,west,premium,4,79.99,319.96,completed
103085,1617,2026-04-12,phone,west,basic,4,19.99,79.96,completed
103086,1413,2026-05-04,phone,northeast,basic,2,79.99,159.98,completed
103087,1341,2026-05-20,store,south,basic,4,19.99,79.96,completed
103088,1219,2026-04-13,phone,northeast,basic,3,49.99,149.97,completed
103089,1162,2026-05-26,phone,midwest,basic,4,29.99,119.96,completed
103090,1219,2026-03-15,web,northeast,basic,1,19.99,19.99,completed
103091,1269,2026-04-18,web,south,basic,2,29.99,59.98,completed
103092,1631,2026-05-02,web,northeast,premium,3,49.99,149.97,completed
103093,1399,2026-01-17,phone,south,basic,1,79.99,79.99,completed
103094,1181,2026-03-12,web,west,basic,3,19.99,59.97,completed
103095,1617,2026-03-03,phone,south,premium,2,79.99,159.98,completed
103096,1728,2026-02-10,phone,midwest,basic,4,29.99,119.96,completed
103097,1204,2026-04-29,web,south,premium,2,19.99,39.98,completed
103098,1581,2026-06-11,web,midwest,premium,2,49.99,99.98,completed
103099,1555,2026-02-14,web,midwest,basic,4,49.99,199.96,completed
103100,1227,2026-02-27,web,northeast,basic,1,79.99,79.99,completed
103101,1695,2026-06-28,phone,midwest,basic,3,49.99,149.97,completed
103102,1618,2026-05-06,phone,south,basic,1,49.99,49.99,completed
103103,1595,2026-06-11,phone,west,basic,4,79.99,319.96,completed
103104,1249,2026-02-13,store,south,basic,3,79.99,239.97,completed
103105,1440,2026-01-15,phone,west,basic,4,19.99,79.96,cancelled
103106,1532,2026-03-19,store,midwest,premium,1,19.99,19.99,completed
103107,1195,2026-03-11,web,northeast,basic,2,79.99,159.98,completed
103108,1689,2026-06-27,phone,midwest,premium,3,29.99,89.97,completed
103109,1518,2026-04-11,web,midwest,basic,4,29.99,119.96,completed
103110,1069,2026-06-09,web,west,premium,3,19.99,59.97,completed
103111,1638,2026-01-03,web,south,basic,3,19.99,59.97,cancelled
103112,1398,2026-03-27,phone,northeast,premium,1,79.99,79.99,completed
103113,1671,2026-03-15,web,northeast,basic,2,29.99,59.98,completed
103114,1759,2026-02-20,web,northeast,premium,3,79.99,239.97,completed
103115,1202,2026-03-08,store,northeast,basic,1,19.99,19.99,completed
103116,1147,2026-03-17,store,south,basic,3,49.99,149.97,completed
103117,1471,2026-04-03,phone,northeast,basic,2,49.99,99.98,completed
103118,1654,2026-06-25,phone,west,basic,3,49.99,149.97,completed
103119,1198,2026-05-25,store,west,basic,2,79.99,159.98,completed
103120,1425,2026-01-07,phone,northeast,basic,1,29.99,29.99,completed
103121,1665,2026-01-13,web,northeast,basic,1,19.99,19.99,cancelled
103122,1491,2026-04-30,store,south,basic,2,29.99,59.98,completed
103123,1141,2026-03-07,phone,south,premium,2,29.99,59.98,completed
103124,1312,2026-01-04,web,northeast,enterprise,1,19.99,19.99,completed
103125,1164,2026-05-18,web,south,basic,2,29.99,59.98,completed
103126,1313,2026-03-29,web,midwest,premium,2,49.99,99.98,completed
103127,1020,2026-01-17,store,northeast,premium,4,19.99,79.96,completed
103128,1081,2026-02-21,web,south,basic,3,49.99,149.97,completed
103129,1580,2026-05-14,store,west,basic,1,79.99,79.99,completed
103130,1130,2026-03-10,store,northeast,basic,1,49.99,49.99,completed
103131,1598,2026-05-17,phone,northeast,enterprise,4,79.99,319.96,completed
103132,1729,2026-01-21,phone,west,basic,2,79.99,159.98,completed
103133,1304,2026-01-24,web,west,premium,2,19.99,39.98,cancelled
103134,1370,2026-01-04,web,south,premium,2,49.99,99.98,completed
103135,1383,2026-06-01,web,west,basic,1,49.99,49.99,completed
103136,1444,2026-01-03,phone,midwest,basic,4,49.99,199.96,completed
103137,1424,2026-03-09,web,northeast,premium,3,19.99,59.97,completed
103138,1160,2026-04-11,web,midwest,basic,4,79.99,319.96,completed
103139,1177,2026-06-17,web,south,basic,1,79.99,79.99,completed
103140,1628,2026-06-25,store,west,basic,3,79.99,239.97,completed
103141,1707,2026-02-23,web,northeast,enterprise,2,19.99,39.98,completed
103142,1489,2026-02-04,store,west,basic,4,19.99,79.96,completed
103143,1326,2026-02-25,web,west,premium,4,29.99,119.96,completed
103144,1597,2026-04-18,web,south,basic,1,49.99,49.99,completed
103145,1288,2026-02-09,web,south,basic,4,79.99,319.96,completed
103146,1592,2026-03-09,web,south,enterprise,3,29.99,89.97,completed
103147,1663,2026-02-15,phone,south,premium,4,29.99,119.96,completed
103148,1572,2026-03-19,web,northeast,basic,1,49.99,49.99,completed
103149,1572,2026-05-21,phone,midwest,premium,4,19.99,79.96,completed
103150,1353,2026-06-04,phone,midwest,basic,3,29.99,89.97,completed
103151,1027,2026-01-06,phone,northeast,premium,3,19.99,59.97,completed
103152,1042,2026-01-17,phone,west,basic,1,19.99,19.99,completed
103153,1680,2026-06-13,web,northeast,premium,2,49.99,99.98,completed
103154,1422,2026-04-09,phone,midwest,premium,1,29.99,29.99,completed
103155,1597,2026-03-22,store,midwest,basic,2,79.99,159.98,completed
103156,1176,2026-01-02,store,northeast,enterprise,3,29.99,89.97,completed
103157,1528,2026-03-18,store,south,enterprise,4,79.99,319.96,completed
103158,1609,2026-06-29,web,west,basic,4,79.99,319.96,completed
103159,1493,2026-03-07,phone,northeast,premium,3,19.99,59.97,completed
103160,1197,2026-02-21,phone,midwest,premium,1,79.99,79.99,completed
103161,1609,2026-04-02,web,south,premium,4,49.99,199.96,completed
103162,1576,2026-06-20,store,west,enterprise,1,29.99,29.99,completed
103163,1516,2026-01-22,phone,midwest,basic,4,19.99,79.96,refunded
103164,1513,2026-04-21,web,west,premium,2,19.99,39.98,completed
103165,1021,2026-04-17,web,south,premium,4,79.99,319.96,completed
103166,1111,2026-03-08,store,midwest,basic,2,19.99,39.98,refunded
103167,1056,2026-05-20,web,south,basic,4,49.99,199.96,completed
103168,1065,2026-03-10,web,northeast,basic,4,49.99,199.96,completed
103169,1097,2026-03-25,web,northeast,premium,4,19.99,79.96,completed
103170,1143,2026-04-13,web,west,premium,4,19.99,79.96,completed
103171,1434,2026-02-08,store,south,basic,4,49.99,199.96,cancelled
103172,1636,2026-01-13,web,south,basic,1,79.99,79.99,refunded
103173,1678,2026-02-10,phone,west,basic,2,19.99,39.98,cancelled
103174,1085,2026-02-26,store,west,basic,2,79.99,159.98,cancelled
103175,1587,2026-06-30,web,west,premium,4,19.99,79.96,completed
103176,1343,2026-01-12,web,northeast,basic,1,49.99,49.99,completed
103177,1293,2026-01-13,phone,west,premium,1,19.99,19.99,completed
103178,1570,2026-04-30,web,northeast,premium,3,19.99,59.97,completed
103179,1649,2026-04-07,web,west,enterprise,3,19.99,59.97,completed
103180,1610,2026-02-26,phone,south,basic,1,49.99,49.99,completed
103181,1703,2026-02-09,store,south,enterprise,3,49.99,149.97,cancelled
103182,1242,2026-04-28,phone,west,basic,2,49.99,99.98,completed
103183,1560,2026-03-21,store,west,premium,1,29.99,29.99,completed
103184,1031,2026-05-08,phone,northeast,premium,3,29.99,89.97,completed
103185,1390,2026-06-22,phone,midwest,basic,1,29.99,29.99,completed
103186,1276,2026-02-04,store,northeast,basic,3,29.99,89.97,completed
103187,1531,2026-01-03,web,south,basic,1,49.99,49.99,completed
103188,1153,2026-04-30,web,west,premium,4,19.99,79.96,completed
103189,1382,2026-01-05,phone,south,basic,2,49.99,99.98,completed
103190,1067,2026-01-11,phone,midwest,enterprise,3,29.99,89.97,completed
103191,1213,2026-05-06,web,northeast,basic,4,79.99,319.96,completed
103192,1654,2026-03-12,web,south,enterprise,1,79.99,79.99,completed
103193,1375,2026-04-27,web,northeast,basic,4,49.99,199.96,completed
103194,1743,2026-05-18,phone,west,basic,2,19.99,39.98,completed
103195,1212,2026-04-16,store,south,basic,3,29.99,89.97,refunded
103196,1078,2026-04-26,store,midwest,enterprise,3,19.99,59.97,completed
103197,1725,2026-06-11,phone,northeast,premium,1,19.99,19.99,cancelled
103198,1627,2026-03-08,store,northeast,basic,2,19.99,39.98,completed
103199,1603,2026-01-31,web,midwest,basic,4,29.99,119.96,refunded
103200,1781,2026-03-16,web,south,basic,1,49.99,49.99,completed
103201,1380,2026-03-12,web,south,premium,3,29.99,89.97,completed
103202,1679,2026-03-07,phone,northeast,basic,4,29.99,119.96,completed
103203,1057,2026-03-11,web,midwest,premium,1,49.99,49.99,completed
103204,1795,2026-02-10,phone,northeast,premium,4,49.99,199.96,completed
103205,1025,2026-06-09,phone,northeast,enterprise,4,49.99,199.96,completed
103206,1446,2026-01-20,web,west,premium,1,79.99,79.99,completed
103207,1065,2026-06-27,store,south,basic,4,79.99,319.96,completed
103208,1759,2026-06-02,phone,south,enterprise,4,49.99,199.96,completed
103209,1253,2026-05-20,web,west,basic,2,19.99,39.98,completed
103210,1043,2026-02-08,web,south,basic,2,79.99,159.98,completed
103211,1096,2026-05-25,phone,south,premium,3,29.99,89.97,completed
103212,1553,2026-02-14,web,south,basic,2,29.99,59.98,completed
103213,1226,2026-05-19,web,midwest,basic,1,79.99,79.99,completed
103214,1773,2026-03-11,phone,west,basic,4,29.99,119.96,completed
103215,1678,2026-05-05,store,northeast,basic,3,49.99,149.97,completed
103216,1435,2026-05-31,web,midwest,basic,2,29.99,59.98,completed
103217,1790,2026-04-01,store,northeast,basic,4,79.99,319.96,completed
103218,1600,2026-03-11,store,west,basic,1,19.99,19.99,completed
103219,1378,2026-06-15,web,west,premium,4,29.99,119.96,completed
103220,1177,2026-05-10,phone,west,premium,1,29.99,29.99,completed
103221,1426,2026-03-25,web,south,premium,4,19.99,79.96,completed
103222,1708,2026-03-30,web,midwest,premium,3,79.99,239.97,completed
103223,1306,2026-03-20,phone,west,premium,3,19.99,59.97,completed
103224,1778,2026-04-23,phone,northeast,enterprise,2,29.99,59.98,completed
103225,1503,2026-04-03,web,south,premium,2,79.99,159.98,completed
103226,1267,2026-03-13,store,south,premium,4,49.99,199.96,completed
103227,1585,2026-06-14,phone,midwest,basic,4,79.99,319.96,completed
103228,1007,2026-02-18,store,midwest,premium,2,79.99,159.98,cancelled
103229,1507,2026-02-21,web,midwest,premium,2,49.99,99.98,completed
103230,1475,2026-02-02,store,south,premium,4,79.99,319.96,completed
103231,1296,2026-01-22,web,west,basic,4,29.99,119.96,completed
103232,1163,2026-04-24,web,northeast,basic,4,29.99,119.96,completed
103233,1484,2026-05-13,phone,west,basic,3,29.99,89.97,completed
103234,1596,2026-01-18,phone,northeast,enterprise,1,29.99,29.99,completed
103235,1071,2026-06-15,phone,west,premium,1,49.99,49.99,completed
103236,1566,2026-04-28,web,midwest,basic,2,29.99,59.98,completed
103237,1558,2026-04-27,web,northeast,basic,3,79.99,239.97,completed
103238,1237,2026-02-06,phone,south,premium,4,19.99,79.96,completed
103239,1103,2026-03-05,web,northeast,basic,4,49.99,199.96,completed
